,file_date,report,acc-no,cik,id,interactive_data
2156,2022-03-11,10-K,0001823608-22-000044,1823608,1,True
2157,2021-03-15,10-K,0001823608-21-000010,1823608,2,True
2158,2022-03-16,10-K,0001564590-22-010645,1308208,1,True
2159,2021-03-16,10-K,0001564590-21-013627,1308208,2,True
2160,2020-03-16,10-K,0001564590-20-011172,1308208,3,True
2161,2019-03-18,10-K,0001564590-19-008323,1308208,4,True
2162,2018-03-16,10-K,0001564590-18-006046,1308208,5,True
2163,2017-03-15,10-K,0001564590-17-004435,1308208,6,True
2164,2016-03-15,10-K,0001564590-16-014848,1308208,7,True
2165,2015-03-16,10-K,0001193125-15-093987,1308208,8,True
2166,2014-03-14,10-K,0001193125-14-100166,1308208,9,True
2167,2013-03-18,10-K,0001193125-13-112236,1308208,11,True
2168,2012-03-15,10-K,0001193125-12-117205,1308208,12,True
2169,2022-02-15,10-K,0001558370-22-001193,1031316,1,True
2170,2021-02-16,10-K,0001558370-21-001073,1031316,2,True
2171,2020-02-11,10-K,0001558370-20-000679,1031316,3,True
2172,2019-02-12,10-K,0001558370-19-000594,1031316,4,True
2173,2018-02-13,10-K,0001558370-18-000638,1031316,5,True
2174,2017-02-15,10-K/A,0001558370-17-000624,1031316,6,True
2175,2016-02-16,10-K,0001558370-16-003242,1031316,8,True
2176,2015-02-17,10-K,0001104659-15-011300,1031316,9,True
2177,2014-02-18,10-K,0001104659-14-011061,1031316,10,True
2178,2013-02-19,10-K,0001104659-13-011834,1031316,11,True
2179,2012-02-21,10-K,0001104659-12-011348,1031316,12,True
2180,2022-03-31,10-K,0001104659-22-041027,1821329,1,True
2181,2022-03-29,10-K,0000950170-22-004842,1496323,1,True
2182,2021-03-30,10-K,0001564590-21-016675,1496323,2,True
2183,2020-03-26,10-K,0001564590-20-013183,1496323,3,True
2184,2022-02-17,10-K,0001437071-22-000007,1437071,1,True
2185,2021-02-22,10-K,0001437071-21-000005,1437071,2,True
2186,2020-02-19,10-K,0001437071-20-000006,1437071,3,True
2187,2019-02-20,10-K,0001437071-19-000006,1437071,4,True
2188,2018-02-20,10-K,0001437071-18-000008,1437071,5,True
2189,2017-02-21,10-K,0001437071-17-000009,1437071,6,True
2190,2016-02-22,10-K,0001437071-16-000052,1437071,7,True
2191,2015-08-17,10-K/A,0001437071-15-000032,1437071,8,True
2192,2015-02-27,10-K,0001437071-15-000010,1437071,9,True
2193,2014-03-03,10-K,0001437071-14-000012,1437071,10,True
2194,2013-03-01,10-K,0001193125-13-087882,1437071,11,True
2195,2012-02-29,10-K,0001193125-12-087775,1437071,12,True
2196,2022-02-28,10-K,0001628280-22-004254,708781,1,True
2197,2021-02-26,10-K,0001206774-21-000530,708781,2,True
2198,2020-03-06,10-K/A,0001206774-20-000716,708781,3,True
2199,2020-02-28,10-K,0001206774-20-000650,708781,4,True
2200,2019-03-01,10-K,0001206774-19-000648,708781,5,True
2201,2018-02-28,10-K,0001206774-18-000614,708781,6,True
2202,2017-03-08,10-K,0001206774-17-000734,708781,7,True
2203,2016-03-07,10-K,0001206774-16-004815,708781,8,True
2204,2015-03-09,10-K,0001206774-15-000808,708781,9,True
2205,2014-03-11,10-K,0001206774-14-000828,708781,10,True
2206,2013-03-08,10-K,0001206774-13-000998,708781,11,True
2207,2012-03-09,10-K,0001206774-12-001006,708781,12,True
2208,2013-05-31,10-K,0001140361-13-023510,17313,14,True
2209,2012-06-01,10-K,0001140361-12-028351,17313,15,True
2210,2021-11-24,10-K,0001564590-21-058206,924717,1,True
2211,2020-12-02,10-K,0001564590-20-055870,924717,2,True
2212,2019-12-03,10-K,0001564590-19-045173,924717,3,True
2213,2018-11-30,10-K,0001564590-18-030336,924717,4,True
2214,2017-12-01,10-K,0001564590-17-024465,924717,5,True
2215,2016-12-02,10-K,0001564590-16-029755,924717,6,True
2216,2015-12-04,10-K,0001564590-15-011278,924717,8,True
2217,2014-12-05,10-K,0001193125-14-434817,924717,9,True
2218,2013-12-11,10-K,0001193125-13-469798,924717,10,True
2219,2012-12-14,10-K,0001193125-12-503216,924717,11,True
2220,2012-02-14,10-K/A,0001193125-12-060139,924717,12,True
2221,2011-12-14,10-K,0001193125-11-341075,924717,13,True
2222,2022-03-07,10-K,0001564590-22-008865,902791,1,True
2223,2021-03-08,10-K,0001564590-21-011516,902791,2,True
2224,2020-03-03,10-K,0001564590-20-008249,902791,3,True
2225,2019-03-05,10-K,0001564590-19-006295,902791,4,True
2226,2018-03-06,10-K,0001564590-18-004568,902791,5,True
2227,2017-03-08,10-K,0001564590-17-003697,902791,6,True
2228,2016-05-26,10-K,0001193125-16-602543,902791,7,True
2229,2015-03-16,10-K,0001193125-15-093444,902791,8,True
2230,2014-03-14,10-K,0001193125-14-100025,902791,9,True
2231,2013-03-15,10-K,0001193125-13-109536,902791,10,True
2232,2012-03-15,10-K,0001193125-12-117573,902791,11,True
2233,2022-03-16,10-K,0001410578-22-000397,1746109,1,True
2234,2021-03-12,10-K,0001104659-21-035648,1746109,2,True
2235,2020-03-11,10-K,0001104659-20-031995,1746109,3,True
2236,2019-03-26,10-K,0001144204-19-016011,1746109,4,True
2237,2022-03-10,10-K,0001060349-22-000009,1060349,1,True
2238,2021-03-05,10-K,0001060349-21-000011,1060349,2,True
2239,2020-03-06,10-K,0001060349-20-000004,1060349,3,True
2240,2019-03-11,10-K,0001060349-19-000006,1060349,4,True
2241,2018-03-09,10-K,0001060349-18-000004,1060349,5,True
2242,2017-03-07,10-K,0001060349-17-000006,1060349,6,True
2243,2016-03-15,10-K,0001060349-16-000039,1060349,7,True
2244,2015-03-06,10-K,0001060349-15-000004,1060349,8,True
2245,2014-03-06,10-K,0001060349-14-000011,1060349,9,True
2246,2013-03-08,10-K,0001060349-13-000007,1060349,10,True
2247,2012-03-07,10-K,0001060349-12-000007,1060349,11,True
2248,2022-03-28,10-K,0000950170-22-004799,1832332,1,True
2249,2022-02-24,10-K,0001075415-22-000007,1075415,1,True
2250,2021-02-25,10-K,0001075415-21-000005,1075415,2,True
2251,2020-03-02,10-K,0001075415-20-000009,1075415,3,True
2252,2019-03-01,10-K,0001075415-19-000013,1075415,4,True
2253,2018-02-27,10-K,0001075415-18-000010,1075415,5,True
2254,2017-02-27,10-K,0001075415-17-000007,1075415,6,True
2255,2016-02-24,10-K,0001558370-16-003411,1075415,7,True
2256,2015-02-27,10-K,0001558370-15-000221,1075415,8,True
2257,2014-03-03,10-K,0001047469-14-001668,1075415,9,True
2258,2013-02-19,10-K,0001047469-13-001252,1075415,10,True
2259,2012-02-17,10-K,0001047469-12-001158,1075415,11,True
2260,2011-02-24,10-K,0001047469-11-001263,1075415,12,True
2261,2022-02-24,10-K,0001748773-22-000006,1748773,1,True
2262,2021-02-25,10-K,0001748773-21-000006,1748773,2,True
2263,2020-02-26,10-K,0001748773-20-000007,1748773,3,True
2264,2022-02-28,10-K,0001558370-22-002389,1043337,1,True
2265,2021-02-24,10-K,0001558370-21-001646,1043337,2,True
2266,2020-02-27,10-K,0001558370-20-001657,1043337,3,True
2267,2019-02-28,10-K,0001558370-19-001215,1043337,4,True
2268,2018-03-07,10-K,0001144204-18-013135,1043337,5,True
2269,2017-03-02,10-K,0001144204-17-012328,1043337,6,True
2270,2016-03-14,10-K,0001144204-16-087901,1043337,7,True
2271,2015-03-13,10-K,0001144204-15-015961,1043337,8,True
2272,2014-03-07,10-K,0001144204-14-014122,1043337,9,True
2273,2013-03-08,10-K,0001144204-13-014041,1043337,10,True
2274,2012-03-15,10-K,0001144204-12-015319,1043337,11,True
2275,2022-02-25,10-K,0000909108-22-000019,909108,1,True
2276,2021-02-25,10-K,0000909108-21-000022,909108,2,True
2277,2020-02-27,10-K,0000909108-20-000017,909108,3,True
2278,2019-02-21,10-K,0000909108-19-000016,909108,4,True
2279,2018-02-22,10-K,0000909108-18-000019,909108,5,True
2280,2017-02-23,10-K,0000909108-17-000023,909108,6,True
2281,2016-02-25,10-K,0000909108-16-000123,909108,7,True
2282,2015-02-27,10-K,0000909108-15-000022,909108,8,True
2283,2014-03-07,10-K,0000909108-14-000024,909108,9,True
2284,2013-03-08,10-K,0001193125-13-098583,909108,10,True
2285,2012-03-09,10-K,0000950123-12-004717,909108,11,True
2286,2022-03-14,10-K,0001821160-22-000009,1821160,1,True
2287,2021-03-24,10-K,0001564590-21-014943,1821160,2,True
2288,2022-02-17,10-K,0001564590-22-005588,1840859,1,True
2289,2022-04-01,10-K,0001409171-22-000020,1409171,1,True
2290,2021-03-31,10-K,0001409171-21-000022,1409171,2,True
2291,2020-04-07,10-K,0001409171-20-000015,1409171,3,True
2292,2019-04-05,10-K,0001409171-19-000016,1409171,4,True
2293,2018-04-06,10-K,0001409171-18-000024,1409171,5,True
2294,2017-04-07,10-K,0001409171-17-000023,1409171,6,True
2295,2016-04-13,10-K,0001409171-16-000104,1409171,7,True
2296,2015-04-15,10-K,0001409171-15-000012,1409171,8,True
2297,2014-04-11,10-K,0001445305-14-001316,1409171,9,True
2298,2013-04-10,10-K,0001047469-13-004179,1409171,10,True
2299,2012-04-11,10-K,0001047469-12-004157,1409171,11,True
2300,2022-03-30,10-K,0000844059-22-000007,844059,1,True
2301,2021-03-19,10-K,0000844059-21-000008,844059,2,True
2302,2020-03-12,10-K,0000844059-20-000010,844059,3,True
2303,2019-03-15,10-K,0000844059-19-000003,844059,4,True
2304,2018-03-16,10-K,0000844059-18-000005,844059,5,True
2305,2016-12-12,10-K,0000844059-16-000041,844059,6,True
2306,2015-12-11,10-K,0000844059-15-000024,844059,7,True
2307,2014-12-08,10-K,0000844059-14-000023,844059,8,True
2308,2013-12-04,10-K,0000844059-13-000021,844059,9,True
2309,2012-12-06,10-K,0000844059-12-000019,844059,10,True
2310,2011-12-08,10-K,0000844059-11-000015,844059,12,True
2311,2022-03-10,10-K,0001564590-22-009634,1623526,1,True
2312,2021-03-09,10-K,0001564590-21-011760,1623526,2,True
2313,2020-03-23,10-K,0001564590-20-012202,1623526,3,True
2314,2022-05-31,10-K,0001819574-22-000049,1819574,1,True
2315,2021-06-07,10-K/A,0001193125-21-184522,1819574,2,True
2316,2021-06-07,10-K,0001193125-21-183287,1819574,3,True
2317,2021-06-01,10-K,0001764013-21-000052,1764013,1,True
2318,2020-06-29,10-K,0000950123-20-006444,1764013,2,True
2319,2022-03-01,10-K,0001136261-22-000126,65770,1,True
2320,2021-03-15,10-K,0001136261-21-000040,65770,2,True
2321,2020-03-12,10-K,0001136261-20-000079,65770,3,True
2322,2019-03-06,10-K,0001136261-19-000098,65770,4,True
2323,2018-02-23,10-K,0001136261-18-000055,65770,5,True
2324,2017-03-06,10-K,0001136261-17-000055,65770,6,True
2325,2016-03-08,10-K,0001136261-16-000410,65770,7,True
2326,2015-03-16,10-K,0001136261-15-000080,65770,8,True
2327,2014-03-06,10-K,0001136261-14-000102,65770,9,True
2328,2013-03-14,10-K,0001136261-13-000135,65770,10,True
2329,2012-10-30,10-K/A,0001136261-12-000571,65770,11,True
2330,2012-03-09,10-K,0001136261-12-000136,65770,12,True
2331,2022-03-03,10-K,0001728117-22-000019,1728117,1,True
2332,2021-02-26,10-K,0001728117-21-000019,1728117,2,True
2333,2020-03-24,10-K,0001564590-20-012323,1728117,3,True
2334,2022-03-31,10-K,0001193125-22-090731,1818787,1,True
2335,2022-03-14,10-K,0001564590-22-009970,1437958,1,True
2336,2021-03-12,10-K,0001564590-21-012709,1437958,2,True
2337,2020-03-12,10-K,0001564590-20-010264,1437958,3,True
2338,2019-03-28,10-K,0001564590-19-009661,1437958,4,True
2339,2022-03-31,10-K,0001437749-22-007869,834365,1,True
2340,2021-03-31,10-K,0001437749-21-007867,834365,2,True
2341,2020-05-15,10-K,0001437749-20-011046,834365,4,True
2342,2019-03-15,10-K,0001437749-19-004980,834365,5,True
2343,2018-03-09,10-K,0001144204-18-013727,834365,6,True
2344,2017-03-15,10-K,0001144204-17-014799,834365,7,True
2345,2016-02-25,10-K,0001354488-16-006364,834365,9,True
2346,2015-03-12,10-K,0001354488-15-001113,834365,10,True
2347,2014-02-12,10-K,0001354488-14-000653,834365,12,True
2348,2013-03-29,10-K,0001354488-13-001572,834365,13,True
2349,2012-03-29,10-K,0001354488-12-001441,834365,14,True
2350,2022-03-07,10-K,0000950170-22-002959,1845337,1,True
2351,2022-03-31,10-K,0001193125-22-091125,1827076,1,True
2352,2021-07-02,10-K,0001171843-21-004687,799850,1,True
2353,2020-06-24,10-K,0001171843-20-004544,799850,2,True
2354,2019-06-21,10-K,0001171843-19-004116,799850,3,True
2355,2018-06-14,10-K,0001171843-18-004631,799850,4,True
2356,2017-06-13,10-K,0001171843-17-003603,799850,5,True
2357,2016-06-17,10-K,0001171843-16-010722,799850,6,True
2358,2015-06-12,10-K,0001171843-15-003406,799850,7,True
2359,2014-06-11,10-K,0001171843-14-002771,799850,8,True
2360,2013-06-21,10-K,0001171843-13-002561,799850,9,True
2361,2012-06-14,10-K,0001171843-12-002294,799850,10,True
2362,2022-04-29,10-K/A,0000950170-22-006723,1642453,1,True
2363,2022-02-23,10-K,0000950170-22-001690,1642453,2,True
2364,2021-05-06,10-K/A,0001558370-21-006258,1642453,3,True
2365,2021-04-30,10-K/A,0001104659-21-059036,1642453,4,True
2366,2021-02-26,10-K,0001558370-21-001921,1642453,5,True
2367,2020-03-10,10-K,0001558370-20-002328,1642453,6,True
2368,2019-03-08,10-K,0001558370-19-001728,1642453,8,True
2369,2018-03-16,10-K,0001558370-18-002217,1642453,9,True
2370,2017-02-24,10-K,0001213900-17-001766,1642453,10,True
2371,2016-02-22,10-K/A,0001213900-16-011152,1642453,11,True
2372,2016-02-19,10-K,0001213900-16-011096,1642453,12,True
2373,2022-02-25,10-K,0001703644-22-000056,1703644,1,True
2374,2021-03-05,10-K,0001703644-21-000047,1703644,2,True
2375,2020-03-02,10-K,0001703644-20-000010,1703644,3,True
2376,2019-02-27,10-K,0001703644-19-000033,1703644,5,True
2377,2018-03-16,10-K,0001703644-18-000018,1703644,6,True
2378,2022-03-16,10-K,0001564590-22-010627,1528985,1,True
2379,2021-03-18,10-K,0001564590-21-014193,1528985,2,True
2380,2020-03-18,10-K,0001564590-20-011618,1528985,3,True
2381,2019-03-20,10-K,0001564590-19-008603,1528985,4,True
2382,2018-03-16,10-K,0001564590-18-005969,1528985,5,True
2383,2017-03-15,10-K,0001564590-17-004393,1528985,6,True
2384,2016-03-15,10-K,0001564590-16-014805,1528985,7,True
2385,2015-03-30,10-K,0000892626-15-000098,1528985,8,True
2386,2014-03-17,10-K,0000892626-14-000066,1528985,9,True
2387,2013-04-01,10-K,0000892626-13-000096,1528985,10,True
2388,2022-03-31,10-K,0001104659-22-041094,1840877,1,True
2389,2022-03-28,10-K,0000320121-22-000064,320121,1,True
2390,2021-03-25,10-K,0001140361-21-009988,320121,2,True
2391,2020-04-13,10-K,0000320121-20-000009,320121,4,True
2392,2019-04-01,10-K,0000320121-19-000007,320121,5,True
2393,2018-04-02,10-K,0000320121-18-000011,320121,6,True
2394,2017-03-30,10-K,0000320121-17-000007,320121,7,True
2395,2016-03-30,10-K,0000320121-16-000045,320121,8,True
2396,2015-04-10,10-K/A,0000320121-15-000011,320121,9,True
2397,2015-03-31,10-K,0000320121-15-000005,320121,10,True
2398,2014-03-31,10-K,0001140361-14-014708,320121,11,True
2399,2013-04-01,10-K,0001140361-13-014720,320121,12,True
2400,2012-03-30,10-K,0001140361-12-018306,320121,13,True
2401,2022-05-06,10-K/A,0001193125-22-143662,709337,1,True
2402,2022-03-09,10-K,0001564590-22-009271,709337,2,True
2403,2021-03-04,10-K,0001564590-21-011014,709337,3,True
2404,2020-03-05,10-K,0001564590-20-008884,709337,4,True
2405,2019-03-05,10-K,0001564590-19-006201,709337,5,True
2406,2018-03-06,10-K,0001564590-18-004502,709337,6,True
2407,2017-03-07,10-K,0001564590-17-003583,709337,7,True
2408,2016-03-10,10-K,0001564590-16-014394,709337,8,True
2409,2015-02-27,10-K,0001564590-15-001086,709337,10,True
2410,2014-03-13,10-K,0001564590-14-000731,709337,11,True
2411,2013-03-13,10-K,0001193125-13-104587,709337,12,True
2412,2012-03-14,10-K,0001193125-12-114857,709337,13,True
2413,2022-03-11,10-K,0001747068-22-000011,1747068,1,True
2414,2021-03-15,10-K,0001747068-21-000019,1747068,2,True
2415,2020-03-19,10-K,0001558370-20-002934,1747068,3,True
2416,2022-03-14,10-K,0001818331-22-000037,1818331,1,True
2417,2021-05-05,10-K/A,0001213900-21-024584,1818331,2,True
2418,2021-03-30,10-K,0001213900-21-018697,1818331,3,True
2419,2022-02-28,10-K,0001564590-22-007364,1810182,1,True
2420,2021-03-18,10-K,0001564590-21-014169,1810182,2,True
2421,2022-03-30,10-K,0001213900-22-015937,1815753,1,True
2422,2022-03-14,10-K,0001171843-22-001850,914156,1,True
2423,2021-03-12,10-K,0001171843-21-001724,914156,2,True
2424,2020-03-13,10-K,0001171843-20-001695,914156,3,True
2425,2019-03-15,10-K,0001171843-19-001752,914156,4,True
2426,2018-03-16,10-K,0001171843-18-002024,914156,5,True
2427,2017-03-10,10-K,0001171843-17-001409,914156,6,True
2428,2016-03-11,10-K,0001104659-16-104377,914156,8,True
2429,2015-03-13,10-K,0001104659-15-019457,914156,9,True
2430,2014-03-14,10-K,0001104659-14-019572,914156,10,True
2431,2013-03-15,10-K,0001104659-13-020973,914156,11,True
2432,2012-03-15,10-K,0001104659-12-018476,914156,12,True
2433,2022-02-28,10-K,0001173514-22-000013,1173514,1,True
2434,2021-02-24,10-K,0001173514-21-000022,1173514,2,True
2435,2020-02-25,10-K,0001173514-20-000015,1173514,3,True
2436,2019-02-26,10-K,0001173514-19-000010,1173514,4,True
2437,2018-02-27,10-K,0001173514-18-000014,1173514,5,True
2438,2017-02-28,10-K,0001173514-17-000019,1173514,6,True
2439,2016-02-17,10-K,0001173514-16-000108,1173514,7,True
2440,2015-02-19,10-K,0001173514-15-000022,1173514,8,True
2441,2014-02-19,10-K,0001173514-14-000019,1173514,9,True
2442,2013-02-19,10-K,0001173514-13-000022,1173514,10,True
2443,2022-02-23,10-K,0001564590-22-006039,1315257,1,True
2444,2021-02-24,10-K,0001564590-21-007979,1315257,2,True
2445,2020-02-27,10-K,0001564590-20-006973,1315257,3,True
2446,2019-03-01,10-K,0001564590-19-005736,1315257,4,True
2447,2018-02-27,10-K,0001564590-18-003507,1315257,5,True
2448,2017-02-24,10-K,0001564590-17-002413,1315257,6,True
2449,2016-02-29,10-K,0001564590-16-013752,1315257,7,True
2450,2015-03-02,10-K,0001193125-15-073376,1315257,8,True
2451,2014-03-03,10-K,0001193125-14-079638,1315257,9,True
2452,2013-02-25,10-K,0001193125-13-074188,1315257,10,True
2453,2012-03-27,10-K/A,0001193125-12-134072,1315257,11,True
2454,2011-02-22,10-K,0001193125-11-041968,1315257,13,True
2455,2021-08-26,10-K,0001564590-21-045870,1117297,1,True
2456,2020-08-28,10-K,0001564590-20-041697,1117297,2,True
2457,2019-08-29,10-K,0001564590-19-033605,1117297,3,True
2458,2018-09-12,10-K,0001564590-18-022989,1117297,4,True
2459,2017-09-08,10-K,0001564590-17-018479,1117297,5,True
2460,2016-08-19,10-K,0001564590-16-024561,1117297,6,True
2461,2015-08-19,10-K,0001193125-15-295982,1117297,7,True
2462,2014-09-12,10-K,0001193125-14-340265,1117297,8,True
2463,2013-08-20,10-K,0001193125-13-340993,1117297,9,True
2464,2012-08-23,10-K,0001193125-12-366660,1117297,11,True
2465,2022-03-10,10-K,0000883569-22-000006,883569,1,True
2466,2021-04-05,10-K/A,0000883569-21-000013,883569,2,True
2467,2021-03-12,10-K,0000883569-21-000010,883569,3,True
2468,2020-02-27,10-K,0000883569-20-000006,883569,4,True
2469,2019-02-21,10-K,0000883569-19-000008,883569,5,True
2470,2018-03-02,10-K,0000883569-18-000010,883569,6,True
2471,2017-03-01,10-K,0000883569-17-000009,883569,7,True
2472,2016-02-29,10-K,0000883569-16-000005,883569,8,True
2473,2015-02-20,10-K,0001047469-15-000992,883569,9,True
2474,2014-02-26,10-K,0001047469-14-001392,883569,10,True
2475,2013-02-27,10-K,0001047469-13-001813,883569,11,True
2476,2012-02-29,10-K,0001193125-12-089155,883569,12,True
2477,2011-03-02,10-K,0001193125-11-053553,883569,14,True
2478,2021-09-09,10-K,0001493152-21-022312,1567098,1,True
2479,2021-06-10,10-K,0001493152-21-014053,1567098,2,True
2480,2019-07-02,10-K,0001493152-19-010056,1567098,3,True
2481,2018-07-16,10-K,0001493152-18-009999,1567098,4,True
2482,2017-06-27,10-K,0001185185-17-001459,1567098,5,True
2483,2016-05-02,10-K,0001520138-16-000886,1567098,6,True
2484,2016-04-29,10-K/A,0001520138-16-000879,1567098,7,True
2485,2015-06-01,10-K,0001520138-15-000267,1567098,8,True
2486,2022-03-09,10-K,0001564590-22-009338,1227500,1,True
2487,2021-03-09,10-K,0001564590-21-011800,1227500,2,True
2488,2020-03-10,10-K,0001564590-20-009774,1227500,3,True
2489,2019-03-20,10-K,0001564590-19-008675,1227500,4,True
2490,2018-03-16,10-K,0001564590-18-006075,1227500,5,True
2491,2017-03-16,10-K,0001564590-17-004644,1227500,6,True
2492,2016-03-17,10-K,0001193125-16-508569,1227500,7,True
2493,2022-03-31,10-K,0001213900-22-016554,1841230,1,True
2494,2022-04-13,10-K,0001185185-22-000431,1605810,1,True
2495,2021-04-15,10-K,0001185185-21-000540,1605810,2,True
2496,2020-05-01,10-K,0001185185-20-000546,1605810,3,True
2497,2019-04-15,10-K,0001185185-19-000529,1605810,4,True
2498,2018-03-30,10-K,0001185185-18-000558,1605810,5,True
2499,2017-03-23,10-K,0001104659-17-018732,1605810,6,True
2500,2016-08-12,10-K,0001605810-16-000020,1605810,7,True
2501,2016-06-21,10-K,0001605810-16-000004,1605810,10,True
2502,2022-03-28,10-K,0001193125-22-086629,1823634,1,True
2503,2022-02-01,10-K/A,0001193125-22-024605,1823634,2,True
2504,2021-06-14,10-K/A,0001213900-21-032351,1823634,3,True
2505,2021-03-30,10-K,0001213900-21-018438,1823634,4,True
2506,2022-03-11,10-K,0001708055-22-000003,1708055,1,True
2507,2021-02-26,10-K,0001708055-21-000014,1708055,2,True
2508,2020-02-28,10-K,0001708055-20-000019,1708055,3,True
2509,2019-03-05,10-K/A,0001708055-19-000007,1708055,4,True
2510,2019-03-04,10-K,0001708055-19-000005,1708055,5,True
2511,2018-03-08,10-K,0001628280-18-002933,1708055,6,True
2512,2021-12-15,10-K,0001589526-21-000140,1589526,1,True
2513,2020-12-17,10-K,0001589526-20-000112,1589526,2,True
2514,2019-12-12,10-K,0001589526-19-000054,1589526,4,True
2515,2018-12-12,10-K,0001589526-18-000102,1589526,5,True
2516,2017-12-08,10-K,0001589526-17-000057,1589526,6,True
2517,2016-12-15,10-K,0001589526-16-000199,1589526,7,True
2518,2015-12-15,10-K,0001589526-15-000089,1589526,9,True
2519,2015-02-27,10-K,0001213900-15-001423,1589526,10,True
2520,2022-02-24,10-K,0001193125-22-052440,1818221,1,True
2521,2021-12-22,10-K/A,0001193125-21-365017,1818221,2,True
2522,2021-05-24,10-K/A,0001193125-21-171014,1818221,3,True
2523,2021-03-17,10-K,0001193125-21-083411,1818221,4,True
2524,2021-12-09,10-K,0001235468-21-000173,1235468,1,True
2525,2020-12-08,10-K,0001235468-20-000206,1235468,2,True
2526,2019-12-10,10-K,0001235468-19-000042,1235468,3,True
2527,2018-12-06,10-K,0001235468-18-000007,1235468,4,True
2528,2017-12-07,10-K,0001628280-17-012164,1235468,5,True
2529,2016-11-21,10-K,0001047469-16-016885,1235468,6,True
2530,2015-11-23,10-K,0001047469-15-008919,1235468,7,True
2531,2014-11-21,10-K,0001047469-14-009487,1235468,8,True
2532,2013-11-21,10-K,0001047469-13-010744,1235468,9,True
2533,2012-11-29,10-K,0001047469-12-010864,1235468,10,True
2534,2011-12-09,10-K,0001047469-11-010022,1235468,11,True
2535,2022-03-01,10-K,0001564590-22-007832,1768224,1,True
2536,2021-03-01,10-K,0001564590-21-009872,1768224,2,True
2537,2020-03-16,10-K,0001564590-20-011037,1768224,3,True
2538,2022-03-31,10-K,0001193125-22-091728,1823855,1,True
2539,2022-04-15,10-K,0001213900-22-019916,1823854,1,True
2540,2021-12-27,10-K/A,0001213900-21-067396,1823854,2,True
2541,2021-07-15,10-K/A,0001213900-21-036943,1823854,3,True
2542,2021-03-31,10-K,0001213900-21-019320,1823854,4,True
2543,2022-03-03,10-K,0001437749-22-005179,1010086,1,True
2544,2021-03-04,10-K,0001437749-21-005031,1010086,2,True
2545,2020-03-05,10-K,0001010086-20-000006,1010086,3,True
2546,2019-03-06,10-K,0001010086-19-000007,1010086,4,True
2547,2018-03-06,10-K,0001010086-18-000003,1010086,5,True
2548,2017-03-07,10-K,0001010086-17-000005,1010086,6,True
2549,2016-03-04,10-K,0001010086-16-000019,1010086,7,True
2550,2015-03-06,10-K,0001010086-15-000004,1010086,8,True
2551,2014-03-10,10-K,0001010086-14-000006,1010086,9,True
2552,2013-05-15,10-K/A,0001010086-13-000013,1010086,10,True
2553,2013-03-06,10-K,0001010086-13-000004,1010086,11,True
2554,2012-03-01,10-K,0001010086-12-000005,1010086,12,True
2555,2022-02-25,10-K,0001564590-22-006828,1383058,1,True
2556,2021-02-26,10-K,0001564590-21-009018,1383058,2,True
2557,2020-02-28,10-K,0001564590-20-007560,1383058,3,True
2558,2019-02-28,10-K,0001564590-19-005096,1383058,4,True
2559,2018-02-28,10-K,0001564590-18-003594,1383058,5,True
2560,2017-03-01,10-K,0001564590-17-002926,1383058,6,True
2561,2016-02-29,10-K,0001193125-16-482716,1383058,7,True
2562,2015-03-06,10-K,0001193125-15-081289,1383058,8,True
2563,2014-03-03,10-K,0001193125-14-080640,1383058,9,True
2564,2013-03-01,10-K,0001193125-13-086681,1383058,11,True
2565,2012-03-14,10-K,0001193125-12-114472,1383058,12,True
2566,2022-03-29,10-K,0001595585-22-000028,1595585,1,True
2567,2021-02-26,10-K,0001595585-21-000046,1595585,2,True
2568,2020-03-02,10-K,0001595585-20-000032,1595585,3,True
2569,2019-03-29,10-K,0001595585-19-000069,1595585,5,True
2570,2022-03-30,10-K,0001410578-22-000639,1824185,1,True
2571,2022-03-01,10-K,0000950170-22-002537,1826889,1,True
2572,2021-05-03,10-K/A,0001213900-21-024207,1826889,2,True
2573,2021-03-26,10-K,0001213900-21-017856,1826889,3,True
2574,2022-04-15,10-K,0001213900-22-020143,1833909,1,True
2575,2022-03-31,10-K,0001213900-22-016364,1824149,1,True
2576,2022-03-29,10-K,0000950170-22-004927,1826457,1,True
2577,2022-03-08,10-K,0000108985-22-000024,108985,1,True
2578,2021-03-09,10-K,0000108985-21-000022,108985,2,True
2579,2020-03-10,10-K,0000108985-20-000027,108985,3,True
2580,2019-03-12,10-K,0000108985-19-000026,108985,4,True
2581,2018-03-06,10-K,0000108985-18-000032,108985,5,True
2582,2017-03-07,10-K,0000108985-17-000024,108985,6,True
2583,2016-03-08,10-K,0000108985-16-000127,108985,7,True
2584,2015-03-10,10-K,0000108985-15-000022,108985,8,True
2585,2014-03-11,10-K,0000108985-14-000027,108985,9,True
2586,2013-03-12,10-K,0000108985-13-000024,108985,10,True
2587,2012-03-12,10-K,0000108985-12-000022,108985,11,True
2588,2022-03-30,10-K,0001213900-22-016146,1836129,1,True
2589,2022-03-30,10-K,0001193125-22-089767,1827248,1,True
2590,2021-03-26,10-K,0001213900-21-018029,1827248,2,True
2591,2022-03-11,10-K,0000717538-22-000081,717538,1,True
2592,2021-03-10,10-K,0000717538-21-000076,717538,2,True
2593,2020-02-28,10-K,0000717538-20-000054,717538,3,True
2594,2019-03-08,10-K,0000717538-19-000078,717538,4,True
2595,2018-03-12,10-K,0000717538-18-000060,717538,5,True
